1.000000000000000000e+00,9.956326546717707560e-01,9.898241829505570744e-01,9.883802160479284726e-01,9.861012628103125177e-01,9.850944873920582934e-01,9.756617723656326735e-01,9.526235101449728182e-01,9.520956693528214165e-01,9.388002317114867434e-01,9.282931865374415281e-01,8.215418940901157985e-01,8.211363187130862329e-01,8.193777962424625416e-01,8.159784472008229095e-01,8.123974290423707778e-01,8.102159176355943071e-01,8.092605183917751521e-01,8.086955039734098349e-01,8.055732898727122615e-01,7.995837665367830915e-01,7.988854951659773995e-01,7.948528359740912874e-01,7.892565379732605635e-01,7.779313025212548638e-01,7.743462088489654338e-01,7.712364682906190927e-01,7.607936433346175198e-01,7.576174595506794951e-01,7.503846574935082447e-01,7.467271925755005757e-01,7.423712092858485434e-01,7.374819511855947862e-01,7.310731439260921283e-01,7.230188170796385538e-01,7.207198567740937811e-01,7.186918563885256184e-01,7.131566910952555904e-01,7.113416054325858440e-01,7.106763086737368784e-01,7.095439333290396444e-01,6.976680095073095611e-01,7.084545361302634348e-01,6.952173906868457376e-01,6.945235653311352397e-01,6.937851563240520214e-01,6.865461792459151003e-01,6.852998130141900734e-01,6.866941327482538604e-01,6.867304418715327596e-01,6.875083710127964931e-01,6.916246399885586094e-01,6.927929539552768468e-01,6.933903254835025454e-01,6.943568397650605739e-01,6.949229656871989125e-01,6.946189076548463515e-01,6.941461480497089775e-01,6.929129963628510858e-01,6.926440124495830686e-01,6.915851198543783163e-01,6.897664526795481699e-01,6.885831951620933200e-01,6.880154637345030633e-01,6.871855409167078044e-01,6.861459143869159671e-01,6.855184087563771511e-01,6.847780237425851180e-01,6.843144031684773587e-01,6.837907613905825910e-01,6.836394733769217691e-01,6.827968300159368287e-01,6.824300337705719866e-01,6.824080506959340209e-01,6.817212648641246542e-01,6.811923125681995650e-01,6.803537447210519229e-01,6.793521563204087954e-01,6.788903882525905153e-01,6.780124237716816937e-01,6.774789019602420748e-01,6.770581360316365593e-01,6.763239260388100860e-01,6.749397333391294884e-01,6.744428911522262204e-01,6.731492242599035336e-01,6.721300987997179677e-01,6.709894489269265794e-01,6.697188766130159898e-01,6.688230045713062788e-01,6.669585187409106108e-01,6.652978086023846327e-01,6.632785767465881888e-01,6.615006647101320247e-01,6.600833738980751431e-01,6.590065737420698344e-01,6.576091664975225459e-01,6.555853651262111281e-01,6.549971326290147111e-01
9.956326546717707560e-01,1.000000000000000000e+00,9.927727554616979644e-01,9.907816817015047128e-01,9.882932717527308508e-01,9.872526572195843286e-01,9.777231178644159026e-01,9.544104377120385951e-01,9.539300210809040781e-01,9.406501444924031397e-01,9.299995918311141363e-01,8.231667891070407750e-01,8.226910654918401233e-01,8.209300730128302748e-01,8.174751487824987173e-01,8.138128673481377362e-01,8.116592670361263417e-01,8.106603956447082648e-01,8.101102012766607796e-01,8.069116639168270044e-01,8.009349846245066296e-01,8.002468402880844600e-01,7.960810476441769756e-01,7.903918773280214083e-01,7.790360137720258038e-01,7.754104119622013958e-01,7.722989423979842449e-01,7.618151153027701294e-01,7.585593972487935099e-01,7.513458612570352857e-01,7.477130964228906329e-01,7.433566191315610361e-01,7.385123151839383393e-01,7.322247853362024994e-01,7.240486870763045424e-01,7.217526907808232695e-01,7.198012606552302017e-01,7.141964411254667633e-01,7.124169235835595693e-01,7.116575195051930702e-01,7.104826600162514882e-01,6.985128758758418765e-01,7.093999318401182919e-01,6.959308526092273794e-01,6.952152911797172541e-01,6.945650614720249028e-01,6.871391047590452716e-01,6.861464083885928655e-01,6.875389991167866199e-01,6.875814832610309679e-01,6.883307603050139445e-01,6.923225408581067386e-01,6.933216592503637088e-01,6.939457068691610164e-01,6.949250651943275070e-01,6.954363569302908221e-01,6.951327928996150485e-01,6.947795817003747931e-01,6.937111795728825303e-01,6.934429366621306379e-01,6.923000637817917635e-01,6.904665765566444513e-01,6.894278145297875193e-01,6.888692221332264332e-01,6.879884171426733364e-01,6.869475556086881429e-01,6.863027599194455597e-01,6.855621279048148553e-01,6.850957903214820455e-01,6.845830165804867029e-01,6.843746713731029274e-01,6.835977302351936569e-01,6.832509410577578546e-01,6.832440250342761701e-01,6.825787282754269825e-01,6.820930011262620329e-01,6.812541862782757196e-01,6.801797326302374547e-01,6.797411826412502744e-01,6.788098659791976797e-01,6.783015382532979753e-01,6.778375471779324313e-01,6.771448333259956209e-01,6.757996667588189732e-01,6.752593524243164502e-01,6.739896446133408769e-01,6.729848452017958005e-01,6.718222122543657804e-01,6.705516399404555239e-01,6.697365371729777639e-01,6.678651353191009665e-01,6.661982501596088735e-01,6.641520952124017052e-01,6.623734421734293054e-01,6.609556573596956364e-01,6.598793512053673371e-01,6.584841669683679788e-01,6.565080367589115617e-01,6.558723801006984822e-01
9.898241829505570744e-01,9.927727554616979644e-01,1.000000000000000000e+00,9.969161945297094762e-01,9.941600356718611753e-01,9.929349115122583225e-01,9.828802483741633234e-01,9.593993606506793226e-01,9.589231430338014395e-01,9.454935839370908202e-01,9.347516409655090008e-01,8.278990781743450489e-01,8.273556763293601346e-01,8.255141615769570063e-01,8.220827024262954419e-01,8.182816065206246492e-01,8.161502362840898916e-01,8.152274411509694563e-01,8.146275996143578224e-01,8.114120191966583961e-01,8.054064408062182601e-01,8.046214721410532844e-01,8.004393774417962737e-01,7.949245897177131814e-01,7.835734191776515534e-01,7.798633430810156808e-01,7.767466864991873221e-01,7.662544613754599387e-01,7.629147630363490862e-01,7.557913823506907658e-01,7.521843056037635922e-01,7.478149842688253113e-01,7.429491912482419913e-01,7.367426776755764406e-01,7.286184495917910064e-01,7.261937658593833333e-01,7.242304796935363775e-01,7.186407272149291092e-01,7.167330162377731906e-01,7.160037462617196979e-01,7.146606792016709786e-01,7.020153477676094322e-01,7.132961230686616361e-01,6.993226681252886490e-01,6.985994496697818246e-01,6.979776250585314479e-01,6.904854721207993595e-01,6.896002211151506245e-01,6.909508217007774844e-01,6.910224519439800428e-01,6.916736696550269681e-01,6.951988656239481701e-01,6.956913852961762457e-01,6.963364279862569450e-01,6.972204439877124349e-01,6.977302537186438336e-01,6.973187503214870464e-01,6.968467317188660193e-01,6.959418441465464733e-01,6.956701432240538496e-01,6.944351390309063676e-01,6.924000991214361855e-01,6.912714287893189091e-01,6.905930409860219221e-01,6.896448047665231229e-01,6.885086009088272618e-01,6.877373407902063196e-01,6.868885224082559304e-01,6.865577882853308722e-01,6.861319588395334845e-01,6.859228726296333623e-01,6.849493188241745356e-01,6.844995302970300344e-01,6.844629741729133521e-01,6.837860683746486146e-01,6.833435663722438047e-01,6.824551043556930097e-01,6.814184418359643391e-01,6.809495107438261474e-01,6.799989280163603045e-01,6.794330490950599710e-01,6.790300672268358984e-01,6.782911642180754486e-01,6.770070068580400502e-01,6.764076593231054257e-01,6.747150860763958535e-01,6.741151210393647730e-01,6.729396440483262909e-01,6.716698127369318261e-01,6.709317742311066146e-01,6.690218402464027658e-01,6.673700221380676201e-01,6.652806420440999791e-01,6.634572818533361893e-01,6.620185019683184624e-01,6.609221887460611233e-01,6.595121844587442661e-01,6.575306202308379699e-01,6.569275676833241651e-01
9.883802160479284726e-01,9.907816817015047128e-01,9.969161945297094762e-01,1.000000000000000000e+00,9.961795145284967345e-01,9.948061898657161173e-01,9.847900588584473924e-01,9.612232148431202328e-01,9.605844706744240957e-01,9.471969017202805929e-01,9.363719664669192255e-01,8.294754375264792312e-01,8.288954795573768575e-01,8.270784178879982962e-01,8.236489347440458797e-01,8.198910639851353377e-01,8.177293126454489025e-01,8.167729253982749515e-01,8.161352927333527241e-01,8.128661131336706314e-01,8.067995255360892459e-01,8.059985018164133042e-01,8.017934360391636428e-01,7.961813299846604020e-01,7.847837232869364632e-01,7.810205420099954887e-01,7.778893123786878583e-01,7.672795148557728373e-01,7.639235144613123474e-01,7.566714463387282930e-01,7.529976793653709866e-01,7.485722888400637709e-01,7.436482036215636970e-01,7.373727768149205275e-01,7.291613574350985783e-01,7.266208303093739662e-01,7.246684121804266576e-01,7.189245311785142922e-01,7.168510826386385038e-01,7.161573807833472305e-01,7.146868612905656892e-01,7.020795679856532967e-01,7.134006044234023625e-01,6.994147994380978117e-01,6.986587298710525973e-01,6.979684860275024993e-01,6.905217812440778147e-01,6.898437639420395007e-01,6.913754161423817379e-01,6.914408713646187365e-01,6.920273748559442328e-01,6.956022179934305827e-01,6.960791766128243685e-01,6.967765834806949332e-01,6.976023072842336692e-01,6.981222440495488124e-01,6.977322297253527594e-01,6.972471200782845990e-01,6.963108633994589125e-01,6.960287884417437620e-01,6.948337983844540267e-01,6.928041924934349449e-01,6.915833908485078396e-01,6.908958640141821261e-01,6.899498508022310350e-01,6.887711628002906039e-01,6.880011376858629069e-01,6.871392282594643852e-01,6.868067651306689614e-01,6.863720436546812964e-01,6.861597464338790031e-01,6.851827346166796673e-01,6.847270180694079444e-01,6.846931789545162017e-01,6.840029351109654376e-01,6.834406377018249490e-01,6.825539046911448526e-01,6.816039394657755768e-01,6.811522984323413743e-01,6.802106077350660307e-01,6.793488218090870667e-01,6.789537439676993635e-01,6.781765558289513107e-01,6.768560893456374572e-01,6.762584708165729763e-01,6.745382334759374432e-01,6.739553114967715697e-01,6.727615564436747464e-01,6.714912311306027171e-01,6.706020281115361303e-01,6.687390242861721568e-01,6.670427460268839592e-01,6.649098937853169522e-01,6.630887566021008706e-01,6.616489887137290138e-01,6.605544044973421514e-01,6.591441532091860678e-01,6.571946990903019259e-01,6.566044905863965830e-01
9.861012628103125177e-01,9.882932717527308508e-01,9.941600356718611753e-01,9.961795145284967345e-01,1.000000000000000000e+00,9.979592790712422667e-01,9.874802684923815743e-01,9.636464165704958784e-01,9.630832546584204845e-01,9.496062714006929806e-01,9.387092119024518233e-01,8.307320542930072271e-01,8.301283842433965221e-01,8.283575117308419333e-01,8.248304632556303639e-01,8.210061492711282494e-01,8.188140168282909137e-01,8.177738962968216230e-01,8.171641747266644717e-01,8.138594270062196046e-01,8.077757963507725680e-01,8.069490845438791471e-01,8.027309277221825745e-01,7.970770785259508884e-01,7.857412220378839907e-01,7.819768057567497710e-01,7.787838259157848775e-01,7.681545153266182702e-01,7.648177809975710284e-01,7.575400247877692728e-01,7.538810778647297983e-01,7.493618270207431653e-01,7.443794496043265596e-01,7.381726890308222266e-01,7.298308532082042888e-01,7.272947720975748709e-01,7.252200885535056152e-01,7.192798418848829201e-01,7.169505004761866918e-01,7.162432135747712758e-01,7.147363849587109463e-01,7.020078142420316247e-01,7.134236990018141267e-01,6.994675341171452398e-01,6.987131935559705020e-01,6.980004726361046519e-01,6.905703169088681648e-01,6.899970279624090264e-01,6.917870430399578607e-01,6.918068031070481183e-01,6.923379784105210266e-01,6.960069288675251320e-01,6.964663504273764794e-01,6.971439972281563424e-01,6.979909631038172524e-01,6.984335886066417309e-01,6.980240612161938696e-01,6.975088174668125918e-01,6.966491310479621113e-01,6.963618690726358640e-01,6.950342395650017657e-01,6.930505758299677632e-01,6.917756810013808710e-01,6.910866721620237962e-01,6.901253448980770866e-01,6.889150407887922878e-01,6.881437806701713455e-01,6.872729792135829907e-01,6.869521251242030058e-01,6.864749195039704377e-01,6.862608932772982229e-01,6.852794354450031378e-01,6.848254479036017806e-01,6.847814817543260713e-01,6.840848158889714092e-01,6.835207894739602219e-01,6.826224474238647977e-01,6.816527221314048202e-01,6.811998460937773725e-01,6.802877954971375818e-01,6.794311965887700477e-01,6.790511857985384037e-01,6.782542375927000933e-01,6.769090710255230015e-01,6.763203445266497971e-01,6.745939321650478160e-01,6.740287942462639403e-01,6.728192311394944891e-01,6.715486588255838996e-01,6.706678538350308028e-01,6.688204110625007859e-01,6.671169697788916775e-01,6.649475614132077661e-01,6.631120981813509729e-01,6.616785053139447870e-01,6.605920721252329653e-01,6.591744108119182988e-01,6.571851895580147485e-01,6.566102951061043580e-01
9.850944873920582934e-01,9.872526572195843286e-01,9.929349115122583225e-01,9.948061898657161173e-01,9.979592790712422667e-01,1.000000000000000000e+00,9.887886319346026465e-01,9.647789154156126701e-01,9.642140244976666885e-01,9.506392289078419156e-01,9.397900875722948744e-01,8.318648001389625790e-01,8.312275379752984694e-01,8.294065242925017234e-01,8.258315576545961489e-01,8.219916826172604107e-01,8.197671930645622496e-01,8.186304952051890460e-01,8.180518957406990310e-01,8.147429490059978630e-01,8.085812660855435929e-01,8.077555422820048570e-01,8.034250000787316326e-01,7.976819835797548386e-01,7.863071009591844351e-01,7.824878504918744149e-01,7.792474464898926367e-01,7.686169008965328953e-01,7.652233563746007050e-01,7.578796509408849413e-01,7.542342890639699426e-01,7.497093572006949813e-01,7.446748626073274036e-01,7.382749473780150229e-01,7.298138101503389708e-01,7.272110388132795311e-01,7.251077031719290744e-01,7.190185149976129342e-01,7.166200133541003048e-01,7.159423665533198866e-01,7.144473939775143334e-01,7.015562967090163138e-01,7.130877778612776385e-01,6.990419516721861903e-01,6.982391989466402160e-01,6.975348760552879668e-01,6.900945932936675131e-01,6.896470277740711641e-01,6.915889483673767213e-01,6.915788213329933098e-01,6.920954235869867244e-01,6.958478603274473873e-01,6.963087638923304290e-01,6.969876456973040924e-01,6.978491846224438300e-01,6.982927981286228825e-01,6.978711676970817956e-01,6.973613579661509521e-01,6.965481077049626712e-01,6.963559410525087534e-01,6.950554816371239397e-01,6.933689599109614798e-01,6.920985110974700039e-01,6.914275333193327100e-01,6.904778150948018833e-01,6.892744270089985470e-01,6.885029198895387115e-01,6.876318714321115744e-01,6.873127463486019550e-01,6.868488787736556356e-01,6.866225025050518571e-01,6.856356106543073370e-01,6.851579110323973154e-01,6.851208609066030686e-01,6.844246890429255270e-01,6.838599216253993252e-01,6.829610855736258923e-01,6.819809862459437211e-01,6.815298392141868611e-01,6.806449587097962439e-01,6.797883598014287099e-01,6.794197110497739445e-01,6.786225158430967408e-01,6.772763612725654081e-01,6.767049248323957489e-01,6.749609754112519955e-01,6.743854634572450379e-01,6.731771353546687209e-01,6.719063160399196821e-01,6.710497171315523701e-01,6.692030153615375898e-01,6.674971040695425462e-01,6.653225086862477600e-01,6.634887744602617765e-01,6.620588866054351040e-01,6.609736884209158614e-01,6.595580031143102318e-01,6.575435877748663227e-01,6.569822783690807411e-01
9.756617723656326735e-01,9.777231178644159026e-01,9.828802483741633234e-01,9.847900588584473924e-01,9.874802684923815743e-01,9.887886319346026465e-01,1.000000000000000000e+00,9.748083844681674215e-01,9.740587369229265491e-01,9.603582179062393198e-01,9.493509960339693299e-01,8.390441265145706096e-01,8.384696025639181149e-01,8.377662676759202176e-01,8.341964880556261841e-01,8.302486736518092103e-01,8.280004720186022737e-01,8.269166323386958339e-01,8.263022177526047063e-01,8.230199471084753693e-01,8.168160270446156446e-01,8.159115099735542165e-01,8.114987164910171247e-01,8.056141685115056905e-01,7.941175144774909045e-01,7.902086027057582118e-01,7.869264555620483215e-01,7.762220567179379804e-01,7.728033181104657645e-01,7.652541079790101675e-01,7.615504539041787480e-01,7.569605608203441305e-01,7.519379222672304408e-01,7.454676117989087469e-01,7.369101442441673422e-01,7.341959755288858247e-01,7.320054485914992970e-01,7.258293161219856460e-01,7.232109837320921386e-01,7.222853480893279832e-01,7.204786604551720597e-01,7.074494897178797981e-01,7.188016482612964442e-01,7.045090682344137267e-01,7.036586443470125296e-01,7.028984992661295728e-01,6.953006299694637349e-01,6.946347157085182022e-01,6.963244484455837213e-01,6.961075817092667872e-01,6.963601400667654984e-01,7.003111654814847542e-01,7.008187522048683338e-01,7.014805909519759020e-01,7.023927650490353614e-01,7.027467172507919635e-01,7.023359548561507459e-01,7.017969990262609148e-01,7.010094368522903352e-01,7.008313492476386797e-01,6.994745736410463710e-01,6.977033306272334423e-01,6.964264597919378463e-01,6.957530120054141731e-01,6.947780996953432098e-01,6.935779226204423775e-01,6.928071565034981116e-01,6.919450000762615849e-01,6.915705468048989335e-01,6.911071732316301786e-01,6.908669649160625870e-01,6.899193461986603548e-01,6.893823663754792275e-01,6.893280261909808804e-01,6.886291373180786213e-01,6.880315187890142514e-01,6.871336707405955035e-01,6.861076292569285862e-01,6.856668562603940309e-01,6.848051938348345136e-01,6.838779526866189951e-01,6.834680547949133489e-01,6.826965476754538464e-01,6.813750931887851969e-01,6.807804386697844379e-01,6.790288322226426532e-01,6.784412172275429143e-01,6.772674692423746867e-01,6.760030719494301010e-01,6.751911801928545120e-01,6.733037232844669706e-01,6.714817215983157617e-01,6.693790034590612059e-01,6.675188401433418406e-01,6.660719092306497391e-01,6.649872050478077279e-01,6.636638980548498212e-01,6.617067869099682031e-01,6.611714125922385499e-01
9.526235101449728182e-01,9.544104377120385951e-01,9.593993606506793226e-01,9.612232148431202328e-01,9.636464165704958784e-01,9.647789154156126701e-01,9.748083844681674215e-01,1.000000000000000000e+00,9.984036335799368889e-01,9.845430580198177850e-01,9.732260970959062396e-01,8.628006671739651967e-01,8.622777663985864427e-01,8.614919332304862287e-01,8.579018995414242621e-01,8.537646354943785321e-01,8.514979087982745831e-01,8.502303004944276044e-01,8.494909034839899231e-01,8.462488939765570040e-01,8.399889047223287886e-01,8.389804002982039766e-01,8.347750875201159770e-01,8.288357053544286313e-01,8.172555650369571767e-01,8.132216708408778194e-01,8.099121066040798622e-01,7.992459928899573463e-01,7.958415803311256198e-01,7.881073665715363497e-01,7.845072058480908606e-01,7.797229231042547282e-01,7.745753021267945959e-01,7.678429237686867914e-01,7.590856325354937706e-01,7.563386127086749733e-01,7.540310073737777063e-01,7.476666602652281002e-01,7.447867539872263798e-01,7.435723743641045047e-01,7.409826940714920873e-01,7.270801283688059780e-01,7.378049047821026996e-01,7.232875539920675667e-01,7.221429521058583267e-01,7.211074010899034548e-01,7.134262925106193975e-01,7.130372661897780295e-01,7.142483113015788421e-01,7.138523689572553454e-01,7.132330143543916812e-01,7.162138204749737280e-01,7.159147024593935926e-01,7.160286933464209413e-01,7.165434430941250987e-01,7.165397380815456962e-01,7.154966535400127947e-01,7.145644723750248506e-01,7.135635014764784012e-01,7.131253219887494499e-01,7.118041145029195826e-01,7.097737676093844872e-01,7.079473199081379731e-01,7.072138509178271804e-01,7.061786704031306483e-01,7.048364678460171673e-01,7.039026811755784152e-01,7.029642014892054647e-01,7.027033686036121551e-01,7.021572497494021903e-01,7.019679236065921035e-01,7.009187875445133109e-01,7.003235155234160958e-01,7.002580603011794302e-01,6.994969272169420105e-01,6.989304307935449989e-01,6.981079180009084340e-01,6.970692794744711707e-01,6.967905390280777489e-01,6.957159618796193712e-01,6.948361448924209594e-01,6.945872915475013176e-01,6.934005760183057365e-01,6.918997989227925194e-01,6.913211994583023934e-01,6.895589719750994107e-01,6.890252031628214535e-01,6.878559011927487532e-01,6.865705088285197766e-01,6.853577347108485984e-01,6.839385913925024596e-01,6.817473234526002512e-01,6.798343019574135671e-01,6.781811253444660625e-01,6.767396284502236181e-01,6.757310005256791374e-01,6.745294649461658354e-01,6.724856565069252667e-01,6.719441071682299427e-01
9.520956693528214165e-01,9.539300210809040781e-01,9.589231430338014395e-01,9.605844706744240957e-01,9.630832546584204845e-01,9.642140244976666885e-01,9.740587369229265491e-01,9.984036335799368889e-01,1.000000000000000000e+00,9.855387184003336909e-01,9.740510798969290729e-01,8.636182399498291140e-01,8.630736031006509545e-01,8.623159280281545991e-01,8.586046169273255924e-01,8.543238453930360743e-01,8.522268082730707350e-01,8.510058831277246272e-01,8.502911862011499622e-01,8.469738414379350822e-01,8.407010081400978496e-01,8.396626166144989245e-01,8.354728648892446596e-01,8.294784015365427310e-01,8.178570120790202846e-01,8.137211065365870244e-01,8.104577314566125956e-01,7.997175174909012529e-01,7.963005078892995137e-01,7.885912412144118200e-01,7.849992315186409275e-01,7.802035867362276944e-01,7.751177159684252693e-01,7.682383721113327235e-01,7.594099446366145978e-01,7.566560087863138939e-01,7.543195043532969768e-01,7.477481705419759539e-01,7.449361894945973894e-01,7.437181048588955568e-01,7.411205205394473250e-01,7.271776937000644647e-01,7.378098447988754582e-01,7.232752039501361141e-01,7.221197340270271159e-01,7.210631879397888522e-01,7.133551562690945147e-01,7.129688469574775311e-01,7.142139781850094238e-01,7.138363139027446014e-01,7.132342493585850374e-01,7.162506235999296367e-01,7.159712656514398699e-01,7.160736474990514466e-01,7.165886442475943863e-01,7.165723421922448599e-01,7.155290106498735092e-01,7.145948534781765282e-01,7.135933885779526253e-01,7.131571850969327109e-01,7.118629007025135680e-01,7.098698509356116126e-01,7.080342642033357059e-01,7.073042532247658665e-01,7.062700607134237973e-01,7.049276111554718671e-01,7.039920954791624164e-01,7.030536157927891328e-01,7.027947589139049711e-01,7.022486400596954503e-01,7.020642539336579002e-01,7.010096838531288954e-01,7.004161408379021569e-01,7.003526616223747503e-01,6.995920225398144510e-01,6.990450391826692478e-01,6.982227733908714651e-01,6.971670918065686617e-01,6.968918093719156381e-01,6.957950021479810676e-01,6.949151851607823227e-01,6.946599097940582279e-01,6.934734412657010960e-01,6.919835322070876371e-01,6.913992517233094048e-01,6.896417172560406206e-01,6.891084424454392288e-01,6.879383994728506257e-01,6.866527601077837550e-01,6.854068878777360707e-01,6.839978715937737874e-01,6.817520164685335615e-01,6.798753040966263317e-01,6.782231154870328460e-01,6.767786545827270128e-01,6.757720026648921241e-01,6.745687380795082344e-01,6.724537933987420057e-01,6.719191600835283662e-01
9.388002317114867434e-01,9.406501444924031397e-01,9.454935839370908202e-01,9.471969017202805929e-01,9.496062714006929806e-01,9.506392289078419156e-01,9.603582179062393198e-01,9.845430580198177850e-01,9.855387184003336909e-01,1.000000000000000000e+00,9.875749933139961190e-01,8.760220045637109321e-01,8.754425405962859008e-01,8.745381470256436973e-01,8.708181908954627515e-01,8.663464877129124497e-01,8.643497329334306478e-01,8.629383701415014318e-01,8.622508433071757183e-01,8.588724893368192559e-01,8.526021260473684027e-01,8.515632405200922461e-01,8.473371796715591930e-01,8.411935278123251480e-01,8.294187508340137294e-01,8.253329864618222933e-01,8.219950171285819174e-01,8.110895596018272702e-01,8.076703269926778228e-01,8.000158945039659297e-01,7.962376461758682300e-01,7.913977882433406164e-01,7.861871820520299758e-01,7.792223759047719467e-01,7.700607442987420503e-01,7.673006334274756757e-01,7.649288078745348773e-01,7.580240229310638567e-01,7.548504326559314359e-01,7.535414517116136857e-01,7.502915381773449521e-01,7.359206588846169961e-01,7.463507632974291095e-01,7.314579712326767513e-01,7.300387044139112769e-01,7.288660679325172920e-01,7.209898286907157061e-01,7.206682335988199295e-01,7.215329835348621712e-01,7.205657282507889061e-01,7.192038891270045031e-01,7.213747794977198868e-01,7.208449626988596703e-01,7.206074713925172404e-01,7.208833713292663870e-01,7.206857706583631451e-01,7.196481201352800117e-01,7.186094816088426374e-01,7.175205784117438812e-01,7.170176847042941670e-01,7.155544517362524282e-01,7.134855727118913915e-01,7.114965984588259573e-01,7.106823601942836577e-01,7.095622113910984297e-01,7.081681386578729809e-01,7.071800118029349935e-01,7.061997889748334867e-01,7.058937549357715557e-01,7.053528230991725767e-01,7.051953600645459730e-01,7.038987291621600084e-01,7.032582559875937278e-01,7.031253695364108047e-01,7.022876661921985120e-01,7.017735339465910327e-01,7.010685935531421054e-01,6.999267086761575829e-01,6.996951453899422635e-01,6.983599823567301357e-01,6.974616403066344894e-01,6.972135279642307504e-01,6.959460431608026632e-01,6.944788581793432947e-01,6.938832156569877396e-01,6.921407482408756806e-01,6.916331615174915459e-01,6.904512625046492769e-01,6.891720451613863041e-01,6.879516140177173167e-01,6.865497607580750561e-01,6.843095866521242687e-01,6.824400373045368395e-01,6.808016807419066119e-01,6.793695698795321203e-01,6.783685989809855599e-01,6.771806484475968446e-01,6.753055415811399786e-01,6.748079583917205859e-01
