day	hour	value
6	4	0.9838303371
6	5	0.989913473754
6	6	1.0
6	7	0.981792950683
6	8	0.977035714531
6	9	0.963857478787
6	10	0.951729120108
6	11	0.951474585744
6	12	0.950015798791
6	13	0.943387407786
6	14	0.835242907108
6	15	0.832016211653
6	16	0.831369810458
6	17	0.830607689371
6	18	0.82476093252
6	19	0.823758973618
6	20	0.819720386406
6	21	0.81514160836
6	22	0.812870065147
6	23	0.807150143227
6	24	0.80047716857
6	25	0.796213810595
6	26	0.791284044357
6	27	0.779631285793
6	28	0.775013975616
6	29	0.768999752196
6	30	0.763571908768
6	31	0.75945218178
6	32	0.752284587944
6	33	0.747075093257
6	34	0.740126589165
6	35	0.737002275557
6	36	0.734656879094
6	37	0.729061939598
6	38	0.725878222288
6	39	0.714527051748
6	40	0.725038789938
6	41	0.710028548974
6	42	0.708543332932
6	43	0.707320184779
6	44	0.706031334403
6	45	0.704883521506
6	46	0.697778789383
6	47	0.696728171316
7	0	0.956000505611
7	1	0.957766438107
7	2	0.962861324405
7	3	0.966171259143
7	4	0.967117395855
7	5	0.97290042649
7	6	0.981792950683
7	7	1.0
7	8	0.994346644805
7	9	0.980924619234
7	10	0.968566549776
7	11	0.968333504484
7	12	0.966931280723
7	13	0.960304124723
7	14	0.852059835706
7	15	0.848698030792
7	16	0.847966414308
7	17	0.847119818934
7	18	0.841202172842
7	19	0.840171067841
7	20	0.836155204706
7	21	0.831478120326
7	22	0.829230042193
7	23	0.823440713037
7	24	0.816704506166
7	25	0.8124144721
7	26	0.807479518845
7	27	0.795817374249
7	28	0.791200311073
7	29	0.785131747469
7	30	0.779743424174
7	31	0.775505383785
7	32	0.768147352302
7	33	0.762904265501
7	34	0.755764088758
7	35	0.752582717956
7	36	0.750140003163
7	37	0.744369940072
7	38	0.740994550112
7	39	0.729386251699
7	40	0.739683593161
7	41	0.723992123884
7	42	0.722049462288
7	43	0.720815199098
7	44	0.719295649939
7	45	0.71794702536
7	46	0.710799068091
7	47	0.710128337313
8	0	0.951655019857
8	1	0.953455779471
8	2	0.958461251466
8	3	0.961613599669
8	4	0.962671627761
8	5	0.96837635913
8	6	0.977035714531
8	7	0.994346644805
8	8	1.0
8	9	0.985982949409
8	10	0.973531266632
8	11	0.973168051899
8	12	0.971620097643
8	13	0.965048763832
8	14	0.856786196753
8	15	0.853300644419
8	16	0.8526764733
8	17	0.851886688118
8	18	0.845903092802
8	19	0.84473910135
8	20	0.840683471081
8	21	0.83595599853
8	22	0.833756579562
8	23	0.827884505125
8	24	0.82109716908
8	25	0.816685610602
8	26	0.811769182409
8	27	0.800036642574
8	28	0.795378330258
8	29	0.789336195744
8	30	0.783928853384
8	31	0.779644129837
8	32	0.772141602864
8	33	0.766749327556
8	34	0.759497259433
8	35	0.756198316232
8	36	0.753674585164
8	37	0.747696547367
8	38	0.744294481316
8	39	0.732561200478
8	40	0.742724173484
8	41	0.726619471805
8	42	0.724443394416
8	43	0.723024127598
8	44	0.721423562163
8	45	0.719954401175
8	46	0.712735060664
8	47	0.711899827328
9	0	0.938855930401
9	1	0.940651502997
9	2	0.945595965785
9	3	0.948746831983
9	4	0.949700131719
9	5	0.955353733915
9	6	0.963857478787
9	7	0.980924619234
9	8	0.985982949409
9	9	1.0
9	10	0.986561301872
9	11	0.986275151401
9	12	0.984672362959
9	13	0.977923929546
9	14	0.868529110623
9	15	0.864821257534
9	16	0.864245992581
9	17	0.863251937706
9	18	0.857378751765
9	19	0.856197717255
9	20	0.852176914104
9	21	0.847331622153
9	22	0.845274722669
9	23	0.83921962061
9	24	0.832416476512
9	25	0.827937486805
9	26	0.822963013415
9	27	0.811174157389
9	28	0.80652967712
9	29	0.800465559531
9	30	0.794941385775
9	31	0.790591454006
9	32	0.782947642553
9	33	0.777430878822
9	34	0.769940948892
9	35	0.766680290821
9	36	0.76406739245
9	37	0.7579265811
9	38	0.754204401962
9	39	0.742333294657
9	40	0.75209785531
9	41	0.735475192872
9	42	0.733016052523
9	43	0.731214181405
9	44	0.729416262301
9	45	0.72784928898
9	46	0.720518057089
9	47	0.719834729269
10	0	0.927234170442
10	1	0.928905995618
10	2	0.933700775898
10	3	0.936774330833
10	4	0.9376777364
10	5	0.943252545328
10	6	0.951729120108
10	7	0.968566549776
10	8	0.973531266632
10	9	0.986561301872
10	10	1.0
10	11	0.996325492024
10	12	0.996790100602
10	13	0.988818025034
10	14	0.879211032391
10	15	0.875511824331
10	16	0.874842452059
10	17	0.874013146743
10	18	0.868001146331
10	19	0.866972017337
10	20	0.863024326433
10	21	0.858108392243
10	22	0.855952198422
10	23	0.849894626355
10	24	0.843111983326
10	25	0.838547531328
10	26	0.833592571005
10	27	0.821823722047
10	28	0.817154541694
10	29	0.81106844103
10	30	0.805641832605
10	31	0.801318823928
10	32	0.79373256367
10	33	0.788116505603
10	34	0.780390442871
10	35	0.776939594154
10	36	0.774277542616
10	37	0.768124134223
10	38	0.764156436252
10	39	0.751783670244
10	40	0.760938879828
10	41	0.74344455143
10	42	0.740754712297
10	43	0.738688797283
10	44	0.736638196321
10	45	0.734984525706
10	46	0.727453223136
10	47	0.726601687744
11	0	0.927157970683
11	1	0.928739887554
11	2	0.933566530942
11	3	0.936610939778
11	4	0.937486928252
11	5	0.943147199471
11	6	0.951474585744
11	7	0.968333504484
11	8	0.973168051899
11	9	0.986275151401
11	10	0.996325492024
11	11	1.0
11	12	0.997705115208
11	13	0.989048353316
11	14	0.880690690915
11	15	0.8768867545
11	16	0.876066217714
11	17	0.874935818376
11	18	0.869173782812
11	19	0.867828739746
11	20	0.863832636678
11	21	0.858820619161
11	22	0.856696288448
11	23	0.850507805937
11	24	0.843786913117
11	25	0.83911353375
11	26	0.833977521812
11	27	0.821975751063
11	28	0.817460452233
11	29	0.811375586573
11	30	0.805944285132
11	31	0.801500493045
11	32	0.793914479788
11	33	0.788190235353
11	34	0.780355492252
11	35	0.776795716166
11	36	0.774145520668
11	37	0.767691018253
11	38	0.76362279094
11	39	0.751111704462
11	40	0.76034743632
11	41	0.742815810795
11	42	0.740402612602
11	43	0.738338673594
11	44	0.736269300568
11	45	0.734616370956
11	46	0.727068025328
11	47	0.726205127898
12	0	0.925963968629
12	1	0.927474749259
12	2	0.932231491409
12	3	0.935232428098
12	4	0.93610199455
12	5	0.94166568844
12	6	0.950015798791
12	7	0.966931280723
12	8	0.971620097643
12	9	0.984672362959
12	10	0.996790100602
12	11	0.997705115208
12	12	1.0
12	13	0.99078995623
12	14	0.881068108196
12	15	0.877058420083
12	16	0.876227756262
12	17	0.875106001954
12	18	0.869458574779
12	19	0.868243454154
12	20	0.864132495696
12	21	0.859131099215
12	22	0.857050487651
12	23	0.850844221079
12	24	0.844090724149
12	25	0.839497126053
12	26	0.834378898175
12	27	0.822395652489
12	28	0.817893197702
12	29	0.811800922017
12	30	0.806336028462
12	31	0.801813937109
12	32	0.794181487695
12	33	0.78843377818
12	34	0.78058767304
12	35	0.777101503204
12	36	0.774438957664
12	37	0.767920482032
12	38	0.763852007719
12	39	0.751299178099
12	40	0.760464267716
12	41	0.742915352133
12	42	0.740584899221
12	43	0.73845525799
12	44	0.736385884964
12	45	0.734731720348
12	46	0.727129281536
12	47	0.726250576052
13	0	0.919460313048
13	1	0.920981467712
13	2	0.925659663596
13	3	0.928631454186
13	4	0.929587964934
13	5	0.935102752658
13	6	0.943387407786
13	7	0.960304124723
13	8	0.965048763832
13	9	0.977923929546
13	10	0.988818025034
13	11	0.989048353316
13	12	0.99078995623
13	13	1.0
13	14	0.888212730954
13	15	0.884233917945
13	16	0.883336563898
13	17	0.881151964981
13	18	0.875274333025
13	19	0.873929536959
13	20	0.870798430828
13	21	0.865784437305
13	22	0.863572668295
13	23	0.857352816677
13	24	0.850756412281
13	25	0.846342877796
13	26	0.84110436051
13	27	0.829274255343
13	28	0.824653240154
13	29	0.818548614427
13	30	0.813037778716
13	31	0.808419110035
13	32	0.800663160202
13	33	0.7949781889
13	34	0.787255090178
13	35	0.783772625354
13	36	0.780993495418
13	37	0.774398696527
13	38	0.77052955189
13	39	0.758043165496
13	40	0.766972616314
13	41	0.74906703152
13	42	0.74636039633
13	43	0.744235695116
13	44	0.742166816092
13	45	0.740468932327
13	46	0.732736077072
13	47	0.731687929013
14	0	0.813629222225
14	1	0.815156057909
14	2	0.819761882547
14	3	0.821582649228
14	4	0.822491241813
14	5	0.826946642941
14	6	0.835242907108
14	7	0.852059835706
14	8	0.856786196753
14	9	0.868529110623
14	10	0.879211032391
14	11	0.880690690915
14	12	0.881068108196
14	13	0.888212730954
14	14	1.0
14	15	0.992755094902
14	16	0.989352411349
14	17	0.990235562847
14	18	0.983246427117
14	19	0.981741574508
14	20	0.974555455609
14	21	0.966243012887
14	22	0.961774891216
14	23	0.955775611347
14	24	0.943872393933
14	25	0.931649433933
14	26	0.921714442701
14	27	0.906998626737
14	28	0.897468716881
14	29	0.887112712719
14	30	0.875455755141
14	31	0.866088742338
14	32	0.851712923028
14	33	0.843724915907
14	34	0.83512842222
14	35	0.829551884286
14	36	0.821782102406
14	37	0.812259108573
14	38	0.803596912662
14	39	0.789510207835
14	40	0.800203985643
14	41	0.780433791518
14	42	0.778109513626
14	43	0.774734494167
14	44	0.77121275621
14	45	0.767820199692
14	46	0.758343024514
14	47	0.752201966164
15	0	0.810734001895
15	1	0.812133632147
15	2	0.816704135665
15	3	0.818605671621
15	4	0.81941842788
15	5	0.823775275673
15	6	0.832016211653
15	7	0.848698030792
15	8	0.853300644419
15	9	0.864821257534
15	10	0.875511824331
15	11	0.8768867545
15	12	0.877058420083
15	13	0.884233917945
15	14	0.992755094902
15	15	1.0
15	16	0.995748127564
15	17	0.99414768563
15	18	0.988958445011
15	19	0.987498299554
15	20	0.980403323964
15	21	0.971887352551
15	22	0.967315737529
15	23	0.961302625613
15	24	0.949386317154
15	25	0.937135199058
15	26	0.927168097717
15	27	0.912349776406
15	28	0.902579287732
15	29	0.892230199595
15	30	0.880450482599
15	31	0.871247231352
15	32	0.856704933477
15	33	0.848719643365
15	34	0.839930983026
15	35	0.834388778208
15	36	0.826608622293
15	37	0.817114280557
15	38	0.808334018246
15	39	0.794088244878
15	40	0.804908240115
15	41	0.784673437412
15	42	0.782426223783
15	43	0.778904238825
15	44	0.775393121904
15	45	0.771923254122
15	46	0.762295161433
15	47	0.755806572902
16	0	0.810173556992
16	1	0.811593688314
16	2	0.816139244747
16	3	0.818052389742
16	4	0.818823896862
16	5	0.823129862482
16	6	0.831369810458
16	7	0.847966414308
16	8	0.8526764733
16	9	0.864245992581
16	10	0.874842452059
16	11	0.876066217714
16	12	0.876227756262
16	13	0.883336563898
16	14	0.989352411349
16	15	0.995748127564
16	16	1.0
16	17	0.992923302473
16	18	0.987560420265
16	19	0.985879703058
16	20	0.983416487195
16	21	0.974716253155
16	22	0.970386945956
16	23	0.964092747086
16	24	0.952058866228
16	25	0.939795645091
16	26	0.929708995344
16	27	0.915169537979
16	28	0.905484264595
16	29	0.894967215887
16	30	0.882989651221
16	31	0.873668086572
16	32	0.85926509717
16	33	0.851096038434
16	34	0.842274032981
16	35	0.836716761113
16	36	0.828921044144
16	37	0.819227866733
16	38	0.810425868348
16	39	0.795860722896
16	40	0.806624895943
16	41	0.78562686065
16	42	0.783185010359
16	43	0.779542982993
16	44	0.775984441911
16	45	0.772466655967
16	46	0.762752606986
16	47	0.756270687478
17	0	0.809514188253
17	1	0.810894058438
17	2	0.815482346016
17	3	0.817325589775
17	4	0.81802225564
17	5	0.822289195127
17	6	0.830607689371
17	7	0.847119818934
17	8	0.851886688118
17	9	0.863251937706
17	10	0.874013146743
17	11	0.874935818376
17	12	0.875106001954
17	13	0.881151964981
17	14	0.990235562847
17	15	0.99414768563
17	16	0.992923302473
17	17	1.0
17	18	0.991632105589
17	19	0.989822206944
17	20	0.980551400967
17	21	0.971779536684
17	22	0.967206933659
17	23	0.961165416647
17	24	0.949020385411
17	25	0.936539556536
17	26	0.926651248463
17	27	0.911676822621
17	28	0.901898923922
17	29	0.891264796817
17	30	0.879435432653
17	31	0.870244284447
17	32	0.855715324617
17	33	0.847531445831
17	34	0.838612369049
17	35	0.832918258716
17	36	0.825372753597
17	37	0.815592631891
17	38	0.806905488896
17	39	0.792360350511
17	40	0.803419195559
17	41	0.783207857936
17	42	0.780999670439
17	43	0.777525603644
17	44	0.774027330766
17	45	0.770535973912
17	46	0.760812044897
17	47	0.754610471341
18	0	0.803934439308
18	1	0.805283187388
18	2	0.809764770604
18	3	0.81156898823
18	4	0.812312831255
18	5	0.816440215269
18	6	0.82476093252
18	7	0.841202172842
18	8	0.845903092802
18	9	0.857378751765
18	10	0.868001146331
18	11	0.869173782812
18	12	0.869458574779
18	13	0.875274333025
18	14	0.983246427117
18	15	0.988958445011
18	16	0.987560420265
18	17	0.991632105589
18	18	1.0
18	19	0.997243841142
18	20	0.987528433656
18	21	0.978733845296
18	22	0.973914735434
18	23	0.967886309466
18	24	0.955692619065
18	25	0.942873646042
18	26	0.932936678803
18	27	0.917673755982
18	28	0.907904996314
18	29	0.897216776025
18	30	0.885178943154
18	31	0.875794640292
18	32	0.860949519389
18	33	0.852480848636
18	34	0.843470875544
18	35	0.837476659193
18	36	0.829459629473
18	37	0.819206501161
18	38	0.810237036207
18	39	0.79569412083
18	40	0.80661513941
18	41	0.786169150991
18	42	0.784059516828
18	43	0.780552845922
18	44	0.777041729001
18	45	0.773601748321
18	46	0.763712575745
18	47	0.757584608439
19	0	0.803140949114
19	1	0.804433381002
19	2	0.808904590183
19	3	0.810662124651
19	4	0.811332608427
19	5	0.815448383401
19	6	0.823758973618
19	7	0.840171067841
19	8	0.84473910135
19	9	0.856197717255
19	10	0.866972017337
19	11	0.867828739746
19	12	0.868243454154
19	13	0.873929536959
19	14	0.981741574508
19	15	0.987498299554
19	16	0.985879703058
19	17	0.989822206944
19	18	0.997243841142
19	19	1.0
19	20	0.98952951095
19	21	0.980341450254
19	22	0.975145170112
19	23	0.969288903728
19	24	0.957007281029
19	25	0.944214243093
19	26	0.934178228519
19	27	0.918896780634
19	28	0.909054167716
19	29	0.898265171085
19	30	0.886193252098
19	31	0.876767206094
19	32	0.861791668748
19	33	0.85321851664
19	34	0.843994393822
19	35	0.837914221178
19	36	0.829868045359
19	37	0.819496603646
19	38	0.810434266377
19	39	0.79587060293
19	40	0.806904747893
19	41	0.786521991689
19	42	0.784156958659
19	43	0.780634232698
19	44	0.777106566721
19	45	0.77367498407
19	46	0.763736658327
19	47	0.757653645174
20	0	0.799194740216
20	1	0.800478527075
20	2	0.804947513248
20	3	0.806631194465
20	4	0.807326872327
20	5	0.811414736206
20	6	0.819720386406
20	7	0.836155204706
20	8	0.840683471081
20	9	0.852176914104
20	10	0.863024326433
20	11	0.863832636678
20	12	0.864132495696
20	13	0.870798430828
20	14	0.974555455609
20	15	0.980403323964
20	16	0.983416487195
20	17	0.980551400967
20	18	0.987528433656
20	19	0.98952951095
20	20	1.0
20	21	0.989716243584
20	22	0.984497239364
20	23	0.978305545842
20	24	0.966014784112
20	25	0.953069099658
20	26	0.942762619165
20	27	0.927512540387
20	28	0.917692404545
20	29	0.906945398056
20	30	0.894641298281
20	31	0.885126825977
20	32	0.869923553858
20	33	0.861177254162
20	34	0.851832841935
20	35	0.845696353101
20	36	0.837292520067
20	37	0.82669037957
20	38	0.817347943351
20	39	0.802257674115
20	40	0.813057909285
20	41	0.791449287918
20	42	0.788860225128
20	43	0.785088522322
20	44	0.781364984679
20	45	0.777860783782
20	46	0.767787101579
20	47	0.761597384064
21	0	0.795011657513
21	1	0.796269015282
21	2	0.800648340151
21	3	0.802267307148
21	4	0.802976323055
21	5	0.806941180517
21	6	0.81514160836
21	7	0.831478120326
21	8	0.83595599853
21	9	0.847331622153
21	10	0.858108392243
21	11	0.858820619161
21	12	0.859131099215
21	13	0.865784437305
21	14	0.966243012887
21	15	0.971887352551
21	16	0.974716253155
21	17	0.971779536684
21	18	0.978733845296
21	19	0.980341450254
21	20	0.989716243584
21	21	1.0
21	22	0.993615645824
21	23	0.987029985964
21	24	0.974462336293
21	25	0.961562840996
21	26	0.951100255973
21	27	0.935918596428
21	28	0.92594062705
21	29	0.91488709252
21	30	0.902183345388
21	31	0.892421131243
21	32	0.877175127979
21	33	0.868344847998
21	34	0.859338085918
21	35	0.853300644419
21	36	0.844635731499
21	37	0.833720887941
21	38	0.824076616696
21	39	0.808819868896
21	40	0.819151790475
21	41	0.797365081504
21	42	0.794387733395
21	43	0.79045720905
21	44	0.786436529399
21	45	0.782977529654
21	46	0.772674136672
21	47	0.766701532893
22	0	0.792754934351
22	1	0.793939673874
22	2	0.79848918232
22	3	0.800125439376
22	4	0.800793947146
22	5	0.804700265409
22	6	0.812870065147
22	7	0.829230042193
22	8	0.833756579562
22	9	0.845274722669
22	10	0.855952198422
22	11	0.856696288448
22	12	0.857050487651
22	13	0.863572668295
22	14	0.961774891216
22	15	0.967315737529
22	16	0.970386945956
22	17	0.967206933659
22	18	0.973914735434
22	19	0.975145170112
22	20	0.984497239364
22	21	0.993615645824
22	22	1.0
22	23	0.992280112289
22	24	0.979579082166
22	25	0.966127292994
22	26	0.955545653566
22	27	0.940265193685
22	28	0.930193116988
22	29	0.91952860878
22	30	0.906803125573
22	31	0.896776867532
22	32	0.881061315673
22	33	0.872098643243
22	34	0.863021485924
22	35	0.856797805793
22	36	0.848076329681
22	37	0.836974259487
22	38	0.827307758167
22	39	0.811577756759
22	40	0.820948351075
22	41	0.798991458526
22	42	0.795900490031
22	43	0.792072224033
22	44	0.788008566236
22	45	0.784585875615
22	46	0.774285199642
22	47	0.767801304127
23	0	0.787417369729
23	1	0.788516646961
23	2	0.793032563294
23	3	0.794570514016
23	4	0.795238033782
23	5	0.799038388685
23	6	0.807150143227
23	7	0.823440713037
23	8	0.827884505125
23	9	0.83921962061
23	10	0.849894626355
23	11	0.850507805937
23	12	0.850844221079
23	13	0.857352816677
23	14	0.955775611347
23	15	0.961302625613
23	16	0.964092747086
23	17	0.961165416647
23	18	0.967886309466
23	19	0.969288903728
23	20	0.978305545842
23	21	0.987029985964
23	22	0.992280112289
23	23	1.0
23	24	0.986241312286
23	25	0.972751237984
23	26	0.962266916887
23	27	0.946323506755
23	28	0.93584264367
23	29	0.924906187538
23	30	0.91216267327
23	31	0.901946718585
23	32	0.885899691601
23	33	0.876842911851
23	34	0.867724752392
23	35	0.861343238726
23	36	0.852256448374
23	37	0.840814505025
23	38	0.831092181516
23	39	0.815148771384
23	40	0.82456950687
23	41	0.802243348067
23	42	0.799094828377
23	43	0.795339674627
23	44	0.791283426855
23	45	0.787844434179
23	46	0.777464964938
23	47	0.77078272775
24	0	0.780857274456
24	1	0.781927899591
24	2	0.786496921104
24	3	0.787969169602
24	4	0.788690782552
24	5	0.792419754213
24	6	0.80047716857
24	7	0.816704506166
24	8	0.82109716908
24	9	0.832416476512
24	10	0.843111983326
24	11	0.843786913117
24	12	0.844090724149
24	13	0.850756412281
24	14	0.943872393933
24	15	0.949386317154
24	16	0.952058866228
24	17	0.949020385411
24	18	0.955692619065
24	19	0.957007281029
24	20	0.966014784112
24	21	0.974462336293
24	22	0.979579082166
24	23	0.986241312286
24	24	1.0
24	25	0.985596269596
24	26	0.974156796256
24	27	0.95821215112
24	28	0.94736177478
24	29	0.936000477206
24	30	0.923064302284
24	31	0.912793513412
24	32	0.896406860275
24	33	0.886972169242
24	34	0.877689507225
24	35	0.871046913672
24	36	0.861531576865
24	37	0.849963663089
24	38	0.840206512461
24	39	0.823619912145
24	40	0.832704973492
24	41	0.810313112466
24	42	0.806839292671
24	43	0.802847265117
24	44	0.798610706733
24	45	0.795271749396
24	46	0.784652689342
24	47	0.777864241794
25	0	0.776808560209
25	1	0.777901909421
25	2	0.782395842679
25	3	0.78381276299
25	4	0.784491397794
25	5	0.788177144308
25	6	0.796213810595
25	7	0.8124144721
25	8	0.816685610602
25	9	0.827937486805
25	10	0.838547531328
25	11	0.83911353375
25	12	0.839497126053
25	13	0.846342877796
25	14	0.931649433933
25	15	0.937135199058
25	16	0.939795645091
25	17	0.936539556536
25	18	0.942873646042
25	19	0.944214243093
25	20	0.953069099658
25	21	0.961562840996
25	22	0.966127292994
25	23	0.972751237984
25	24	0.985596269596
25	25	1.0
25	26	0.987288966343
25	27	0.971179324647
25	28	0.96053025399
25	29	0.948406217826
25	30	0.935472018911
25	31	0.924995725342
25	32	0.908175585733
25	33	0.898070040422
25	34	0.888720194177
25	35	0.882099830699
25	36	0.871952418746
25	37	0.859278188214
25	38	0.848686915754
25	39	0.831563088615
25	40	0.840203795452
25	41	0.816648313475
25	42	0.812903780762
25	43	0.808750708661
25	44	0.804134509988
25	45	0.800700457328
25	46	0.789714601028
25	47	0.782706075733
26	0	0.772009210414
26	1	0.773089962584
26	2	0.777558454755
26	3	0.778943758959
26	4	0.779586825642
26	5	0.783244661061
26	6	0.791284044357
26	7	0.807479518845
26	8	0.811769182409
26	9	0.822963013415
26	10	0.833592571005
26	11	0.833977521812
26	12	0.834378898175
26	13	0.84110436051
26	14	0.921714442701
26	15	0.927168097717
26	16	0.929708995344
26	17	0.926651248463
26	18	0.932936678803
26	19	0.934178228519
26	20	0.942762619165
26	21	0.951100255973
26	22	0.955545653566
26	23	0.962266916887
26	24	0.974156796256
26	25	0.987288966343
26	26	1.0
26	27	0.981475184104
26	28	0.970609987714
26	29	0.958367885149
